ID,con_3,rob_1_maxVel,cam_1_Y.4,cam_1_Y.2,con_1.1,rob_2_3.4,rob_2_vacuum.1,rob_2_supply.4,con_1.3,rob_2_supply.3,cam_2_Y,EoL_2_X,cam_1_X2,rob_2_4.3,rob_1_1,rob_2_1.2,rob_2_supply.1,rob_2_maxVel.3,rob_2_maxVel.4,cam_3_X,rob_2_maxVel.2,rob_2_maxVel.1,rob_2_4.4,rob_2_supply.2,rob_2_1.1,rob_1_2,cam_1_Y.1,rob_2_4.2,EoL_5_X,rob_2_4.1,rob_2_3.3,EoL_2_Y,rob_2_3.2,cam_3_Y,rob_2_1.4,con_2,rob_2_3.1,rob_2_2.4,con_1.2,cam_1_Y.3,con_1.4,rob_2_2.2,EoL_1_X,rob_2_1.3,EoL_5_Y,rob_1_vacuum,EoL_4_X,rob_1_supply,EoL_4_Y,EoL_3_Y,cam_1_X3,rob_1_4,rob_1_3,EoL_1_Y,EoL_6_X,cam_1_X4,cam_2_X,rob_2_2.3,EoL_6_Y,EoL_3_X,rob_2_2.1,cam_1_X1
8,,1.998599018,,,,0,0,99.90197283,,99.67489207,,,,1.692262039,0,0,99.87559988,1.977890465,1.996096159,,1.983771796,2.020740878,0,99.6441988,3.16430129,0,,0,,-3.585014595,-1.929164619,,0,,0,,5.765668171,0,,,,0,,-1.514557686,,0,,99.73254776,,,,0,0,,,,,2.075430461,,,-4.398225094,
8,,1.998599018,,,,-2.055410242,0,99.90197283,,99.94826601,,,,3.988546807,-1.46374477,-1.659057063,99.87559988,1.99087804,1.996096159,,1.983771796,2.020740878,1.775532704,99.6441988,0,1.391094046,,1.865394672,,0,-5.328879962,,-2.111734401,,-1.585544565,,0,2.158118684,,,,2.257174916,,-3.22785435,,0,,99.73254776,,,,1.21067169,-1.422750995,,,,,4.28193628,,,0,
8,,2.002342444,,,,-5.235329816,89.64599933,99.90197283,,99.67489207,,,,1.175590711,-4.20226609,-3.162959466,99.87559988,1.955398681,2.014736838,,1.968525192,2.020740878,3.95143798,99.71378899,-1.863001443,4.69971343,,3.939675122,,2.078714843,-1.178996361,,-5.206701129,,-3.177240357,,-2.500394995,4.184008501,,,,4.163140393,,-2.641137118,,89.73254776,,99.67493102,,,,3.233303805,-3.716818365,,,,,3.641936216,,,2.524498805,
8,,1.977616512,,,,-0.674354946,89.64599933,99.90197283,,99.67489207,,,,-0.282482185,-0.526569558,-2.413007425,99.51515207,2.019399038,1.978771207,,1.993688983,2.002818246,2.097711082,99.71378899,0,0.329393354,,0.806760439,,0,1.129895446,,-1.392325885,,-3.201868184,,0,3.950750647,,,,3.471971689,,-5.762198892,,89.60958586,,99.73254776,,,,2.278921256,-2.741461843,,,,,8.820721081,,,0,
8,,2.010149928,,,,1.806722669,89.64599933,99.90197283,,99.67489207,,,,-1.593667251,1.273567374,-5.479583868,99.51515207,1.984093147,2.013471969,,1.983771796,2.007196688,1.124162703,99.99770675,-1.989572094,-2.181878131,,-0.627743549,,0.154795957,3.659254449,,0.485484173,,-6.867394099,,-1.398076557,8.49435464,,,,9.03657259,,-5.608999633,,89.60958586,,99.73254776,,,,5.381756395,-6.895844563,,,,,9.241829473,,,3.083165941,
8,,2.015126898,,,,4.148887009,89.82737443,99.79183213,,99.67489207,,,,-2.88640543,2.543364777,-5.201455967,99.51515207,1.994179388,1.996431406,,1.952620882,2.007196688,-0.330683766,99.99770675,-4.580616229,-4.081413959,,-1.90003744,,-1.703867262,6.130924177,,3.135095036,,-7.219794655,,0.278252767,7.680500772,,,,10.11236921,,-4.997881158,,89.60958586,,99.89692026,,,,5.088572229,-6.760931326,,,,,7.981463898,,,8.667191774,
8,,1.981167843,,,,5.948206077,89.82737443,99.77909988,,99.67489207,,,,-4.059428561,3.717689978,-4.49358987,99.51515207,1.994086241,2.003453271,,1.991544254,2.007196688,-2.097423543,99.99770675,-3.988705984,-5.60639779,,-3.10277085,,-2.865273314,7.487149667,,6.211497819,,-7.155168772,,3.162378412,5.630615604,,,,9.422516993,,-4.088905746,,89.60958586,,99.89692026,,,,4.261412698,-5.600834972,,,,,5.271293636,,,10.43808031,
8,,2.010149928,,,,6.626884782,89.82737443,99.77909988,,99.62354055,,,,-4.381436283,4.685223882,-3.516946199,99.51515207,1.968201372,1.987309209,,2.011216004,2.007196688,-4.0066162,99.73971602,-3.022907508,-6.461585619,,-3.9773434,,-3.844132944,6.761699614,,7.913204762,,-6.400134864,,7.077665577,3.003306776,,,,6.396058404,,-2.908178328,,89.60958586,,99.89692026,,,,3.193807277,-3.835948108,,,,,2.29109189,,,10.56056343,
8,,1.970153064,,,,2.735600196,89.82737443,99.77909988,,99.62354055,,,,-1.393123094,3.626891671,-0.491600065,99.51515207,1.994179388,2.018425122,,1.991544254,2.007196688,-1.586909214,99.73971602,-1.96033832,-4.673267269,,-2.026952883,,-4.607474179,1.893163018,,3.622423582,,-3.649384099,,9.926790748,0.264734865,,,,0.009323498,,-0.0043252,,89.86381796,,99.98677986,,,,1.831181249,-1.56050278,,,,,-0.865531644,,,7.466141685,
8,,2.010149928,,,,0.996670297,89.82737443,99.77909988,,99.62354055,,,,-2.278702991,1.08451296,3.503791257,99.51515207,1.968201372,2.003453271,,2.029350529,2.007196688,-1.305484596,99.73971602,-0.836428007,-1.271918293,,-2.315126416,,-4.747378695,2.725631229,,3.541632784,,2.503561843,,9.120119338,-2.057961801,,,,-7.684070308,,3.989993429,,89.86381796,,99.98677986,,,,-1.07195026,1.614769891,,,,,-6.37994964,,,3.255604816,
8,,1.991003375,,,,3.282527175,89.82737443,99.77909988,,99.95080143,,,,-3.090732975,3.237352212,3.79666464,99.51515207,1.993758967,1.955833455,,2.011216004,2.007196688,-3.984412538,99.73971602,0.464969827,-3.609001145,,-3.012801891,,-1.589480625,3.657358722,,4.218763262,,6.430243711,,2.631004604,-5.442189221,,,,-6.802345894,,4.165875991,,89.86381796,,99.98677986,,,,-4.333728633,5.35912327,,,,,-6.003380753,,,-1.038887576,
8,,1.991003375,,,,0,89.82737443,99.77909988,,99.95080143,,,,0,0,0,99.86454436,1.998268561,2.018425122,,1.978803035,2.020694474,0,99.73971602,3.328472714,0,,0,,-2.301153309,0,,0,,0,,3.495049769,0,,,,0,,0,,89.86381796,,99.98677986,,,,0,0,,,,,0,,,-8.307623099,
8,,1.977616512,,,,-1.046918509,89.38605077,99.73613565,,99.95080143,,,,1.391445079,-1.500580073,-1.622834183,99.86454436,1.997554272,1.984355916,,2.014007405,2.008137228,1.20883297,99.73971602,4.008718381,1.645518674,,1.354358736,,-3.600367645,-1.60909364,,-1.785380461,,-1.604674043,,5.479933362,1.296844332,,,,2.425160512,,-1.756750017,,89.50055003,,99.73254776,,,,1.865581655,-2.072783455,,,,,2.144602745,,,-7.691075571,
8,,1.977616512,,,,-3.536675167,89.38605077,99.73613565,,99.95080143,,,,3.395064485,,-4.60357206,99.86454436,1.997554272,1.984355916,,2.014007405,1.968387875,4.26184317,99.73971602,0,,,3.405765484,,0,-3.86596725,,-4.64434676,,-6.311481924,,0,5.126923607,,,,7.837843933,,-5.085431161,,89.50055003,,99.73254776,,,,,,,,,,6.635269354,,,0,
8,,1.977616512,,,,,89.38605077,99.73613565,,99.95080143,,,,,,,99.68665943,1.997554272,1.984355916,,2.014007405,2.003092099,,99.73971602,-1.777205091,,,,,1.764625707,,,,,,,-2.742487854,,,,,,,,,89.50055003,,99.73254776,,,,,,,,,,,,,2.84351403,
8,,1.977616512,,,,,89.38605077,99.73613565,,99.95080143,,,,,,,99.68665943,1.997554272,1.984355916,,2.014007405,1.975176692,,99.73971602,-4.453141907,,,,,3.633242854,,,,,,,-5.424142405,,,,,,,,,89.50055003,,99.73254776,,,,,,,,,,,,,8.846308704,
8,,2.001087205,,,,,0,99.92378072,,99.95080143,,,,,,,99.68665943,1.993178328,1.980591559,,2.019778824,1.988876992,,99.73971602,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.92378072,,99.95080143,,,,,,,99.68665943,2.021382124,2.011668238,,2.000778474,2.004747088,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.68665943,2.024110926,1.975921932,,2.000778474,2.004747088,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.68665943,2.024110926,1.975921932,,2.000778474,1.988876992,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.68665943,2.024110926,1.975921932,,2.000778474,1.968387875,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.68665943,2.024110926,1.975921932,,2.000778474,1.968387875,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.68665943,2.024110926,1.975921932,,2.000778474,1.968387875,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.68665943,2.024110926,1.975921932,,2.000778474,1.968387875,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.86454436,2.024110926,1.975921932,,2.000778474,1.992260542,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.86454436,2.024110926,1.975921932,,2.000778474,2.004154746,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.86454436,2.024110926,1.975921932,,2.000778474,1.983771796,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.86454436,2.024110926,1.975921932,,2.000778474,1.983771796,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.86454436,2.024110926,1.975921932,,2.000778474,1.983771796,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.86454436,2.024110926,1.975921932,,2.000778474,1.983771796,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.95080143,,,,,,,99.86454436,2.024110926,1.975921932,,2.000778474,1.983771796,,99.8736336,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.89634333,,99.90197283,,,,,,,99.86454436,1.99010139,1.975921932,,2.01038313,2.006497517,,99.73971602,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,0,99.857996,,,,,,,,,,,2.009995121,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
8,,1.993942433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.73254776,,,,,,,,,,,,,,
