ID,con_3,rob_1_maxVel,cam_1_Y.4,cam_1_Y.2,con_1.1,con_1.3,cam_2_Y,EoL_2_X,cam_1_X2,rob_1_1,cam_3_X,rob_1_2,cam_1_Y.1,EoL_5_X,EoL_2_Y,cam_3_Y,con_2,con_1.2,con_1.4,EoL_5_Y,rob_1_vacuum,EoL_4_X,rob_1_supply,EoL_4_Y,EoL_3_Y,cam_1_X3,rob_1_4,rob_1_3,EoL_1_Y,EoL_6_X,cam_1_X4,cam_2_X,cam_1_Y.3,EoL_6_Y,EoL_3_X,EoL_1_X,cam_1_X1
9,95,2.019814523,0.5078125,0.5078125,345,345,0.7734375,0.6328125,0.5078125,0,0.7578125,0,0.5078125,,0.6328125,0.7734375,527,345,345,,0,,99.60376085,,,0.5078125,0,0,0.7734375,,0.5078125,0.7578125,0.515625,,,0.7578125,0.4921875
9,74.9771629,1.971557092,,,74.99019424,74.99595695,,,,-1.972705102,,2.499436013,,,,,74.99453898,74.98970463,75.00086553,,0,,99.8322026,,,,-0.256805939,-0.640015401,,,,,,,,,
9,0.008575018,1.971557092,,,0.014730074,0.012012886,,,,-4.696068306,,6.35481333,,,,,0.010770415,0.013144504,0.013135343,,0,,99.8322026,,,,-2.872149267,2.543706148,,,,,,,,,
9,,2.00331919,,,,,,,,-4.031843176,,6.316490971,,,,,,,,,0,,99.8322026,,,,-4.069630794,4.646801246,,,,,,,,,
9,,1.971557092,,,,,,,,-2.845449825,,5.179593525,,,,,,,,,0,,99.8322026,,,,-4.963113483,6.361596139,,,,,,,,,
9,,1.977027811,,,,,,,,-1.601529382,,3.410835401,,,,,,,,,0,,99.8322026,,,,-5.548894834,7.341688177,,,,,,,,,
9,,1.979787473,,,,,,,,-0.227992366,,1.111818948,,,,,,,,,0,,99.51727546,,,,-4.164964635,5.366466806,,,,,,,,,
9,,1.979787473,,,,,,,,1.964076212,,-2.704240487,,,,,,,,,0,,99.51727546,,,,-1.762687252,2.162654566,,,,,,,,,
9,,1.979787473,,,,,,,,0,,0,,,,,,,,,0,,99.51727546,,,,0,0,,,,,,,,,
9,,1.979787473,,,,,,,,-1.478575848,,1.417572586,,,,,,,,,0,,99.51727546,,,,1.227151952,-1.451968156,,,,,,,,,
9,,1.994354066,,,,,,,,-4.189367664,,4.724129461,,,,,,,,,89.51727546,,99.51727546,,,,3.230369395,-3.737040012,,,,,,,,,
9,,1.971557092,,,,,,,,-0.522206478,,0.331593414,,,,,,,,,89.51727546,,99.51727546,,,,2.270736721,-2.752697223,,,,,,,,,
9,,1.971557092,,,,,,,,1.279413936,,-2.201487149,,,,,,,,,89.51727546,,99.51727546,,,,5.386794605,-6.97049146,,,,,,,,,
9,,2.003395153,,,,,,,,2.562521974,,-4.148019262,,,,,,,,,89.51727546,,99.51727546,,,,5.094414071,-6.850952672,,,,,,,,,
9,,1.971557092,,,,,,,,3.74370143,,-5.703168205,,,,,,,,,89.84850356,,99.8322026,,,,4.255158061,-5.657792361,,,,,,,,,
9,,1.977027811,,,,,,,,4.71397569,,-6.558086789,,,,,,,,,89.84850356,,99.8322026,,,,3.17605504,-3.8417555,,,,,,,,,
9,,1.971557092,,,,,,,,3.501117392,,-4.556372125,,,,,,,,,89.91682418,,99.8322026,,,,1.793443638,-1.503986481,,,,,,,,,
9,,2.00331919,,,,,,,,1.031248516,,-1.217939006,,,,,,,,,89.91682418,,99.8322026,,,,-1.072243054,1.631556305,,,,,,,,,
9,,1.977027811,,,,,,,,3.231692367,,-3.623653613,,,,,,,,,89.91682418,,99.8322026,,,,-4.323362503,5.389523233,,,,,,,,,
9,,1.971557092,,,,,,,,0,,0,,,,,,,,,89.91682418,,99.8322026,,,,0,0,,,,,,,,,
9,,1.971557092,,,,,,,,-1.497545955,,1.652057973,,,,,,,,,89.91682418,,99.8322026,,,,1.858768937,-2.083152882,,,,,,,,,
9,,1.971557092,,,,,,,,,,,,,,,,,,,89.91682418,,99.8322026,,,,,,,,,,,,,,
9,,1.971557092,,,,,,,,,,,,,,,,,,,89.91682418,,99.8322026,,,,,,,,,,,,,,
9,,1.971557092,,,,,,,,,,,,,,,,,,,89.91682418,,99.8322026,,,,,,,,,,,,,,
9,,2.002510395,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.986695888,,,,,,,,,,,,,,,,,,,0,,99.67472412,,,,,,,,,,,,,,
9,,1.991214499,,,,,,,,,,,,,,,,,,,0,,99.90899487,,,,,,,,,,,,,,
1,95,2.000128812,0.5,0.5,345,345,0.7578125,0.6328125,0.5078125,0,0.7421875,0,0.5078125,,0.625,0.7578125,527,345,345,,0,,99.94287383,,,0.4921875,0,0,0.7578125,,0.4921875,0.7421875,0.5,,,0.7421875,0.5078125
1,74.99024872,2.003595662,,,75.00080976,75.00324988,,,,1.035708976,,1.045356472,,,,,74.99709579,75.0081976,75.00013719,,0,,99.6030597,,,,-4.093013023,2.941578931,,,,,,,,,
1,0.003527735,2.036956456,,,0.006815782,0.010310517,,,,0.939048465,,1.794879386,,,,,0.007908997,0.010483553,0.00927924,,0,,99.6030597,,,,-8.741761232,9.158718487,,,,,,,,,
1,,1.998239998,,,,,,,,2.09644926,,-0.683783961,,,,,,,,,0,,99.6030597,,,,-7.969230532,9.234698261,,,,,,,,,
1,,1.998239998,,,,,,,,4.326939908,,-4.973888388,,,,,,,,,0,,99.6030597,,,,-5.061941548,5.946301988,,,,,,,,,
1,,1.998239998,,,,,,,,0,,0,,,,,,,,,0,,99.6030597,,,,0,0,,,,,,,,,
1,,2.010134344,,,,,,,,-2.332219617,,2.547037288,,,,,,,,,89.87595768,,99.61588899,,,,1.970893337,-2.309772171,,,,,,,,,
1,,1.999160266,,,,,,,,-3.746186976,,4.133612521,,,,,,,,,89.87595768,,99.61588899,,,,2.805606433,-3.158977906,,,,,,,,,
1,,2.036956456,,,,,,,,-0.274404729,,0.024722206,,,,,,,,,89.87595768,,99.61588899,,,,2.112893397,-2.510689895,,,,,,,,,
1,,2.000128812,,,,,,,,1.31018022,,-2.184107054,,,,,,,,,90.02711382,,99.94287383,,,,5.428992891,-6.820438285,,,,,,,,,
1,,2.036956456,,,,,,,,2.603224163,,-4.0641994,,,,,,,,,90.02711382,,99.94287383,,,,5.137110115,-6.674908615,,,,,,,,,
1,,2.036956456,,,,,,,,3.798006204,,-5.56902999,,,,,,,,,90.02711382,,99.94287383,,,,4.289318686,-5.52236724,,,,,,,,,
1,,2.036956456,,,,,,,,4.774940166,,-6.421516708,,,,,,,,,90.02711382,,99.94287383,,,,3.192576957,-3.782716648,,,,,,,,,
1,,2.036956456,,,,,,,,3.64778939,,-4.606851156,,,,,,,,,90.02711382,,99.94287383,,,,1.800741465,-1.522573273,,,,,,,,,
1,,2.036956456,,,,,,,,1.087782566,,-1.254777152,,,,,,,,,90.02711382,,99.94287383,,,,-1.103919213,1.61001004,,,,,,,,,
1,,2.036956456,,,,,,,,3.25884439,,-3.588186397,,,,,,,,,90.02711382,,99.94287383,,,,-4.375537325,5.305481714,,,,,,,,,
1,,1.98439213,,,,,,,,0,,0,,,,,,,,,90.02711382,,99.94287383,,,,0,0,,,,,,,,,
1,,1.98439213,,,,,,,,-1.506579869,,1.633891066,,,,,,,,,90.02711382,,99.94287383,,,,1.878526819,-2.053890464,,,,,,,,,
1,,1.98439213,,,,,,,,,,,,,,,,,,,90.02711382,,99.94287383,,,,,,,,,,,,,,
1,,1.982423379,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
1,,1.975668318,,,,,,,,,,,,,,,,,,,0,,99.73135876,,,,,,,,,,,,,,
