ID,con_3,rob_1_maxVel,cam_1_Y.4,cam_1_Y.2,con_1.1,con_1.3,cam_2_Y,EoL_2_X,cam_1_X2,rob_2_vacuum.1,rob_1_1,rob_2_1.2,rob_2_supply.1,rob_2_maxVel.3,rob_2_supply.4,cam_3_X,rob_2_supply.3,rob_2_maxVel.2,rob_2_maxVel.4,rob_2_supply.2,rob_2_1.1,rob_1_2,cam_1_Y.1,rob_2_maxVel.1,EoL_5_X,rob_2_4.3,rob_2_4.2,EoL_2_Y,rob_2_4.1,cam_3_Y,rob_2_3.3,con_2,rob_2_3.2,rob_2_3.1,con_1.2,cam_1_Y.3,con_1.4,rob_2_2.2,EoL_1_X,rob_2_1.3,EoL_5_Y,rob_1_vacuum,EoL_4_X,rob_1_supply,EoL_4_Y,EoL_3_Y,cam_1_X3,rob_1_4,rob_1_3,EoL_1_Y,EoL_6_X,cam_1_X4,cam_2_X,rob_2_2.3,EoL_6_Y,EoL_3_X,rob_2_2.1,cam_1_X1,rob_2_3.4,rob_2_4.4,rob_2_1.4,rob_2_2.4
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.998724334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.91316888,,,,,,,,,,,,,,,,,,
1,,1.992226675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.67233954,,,,,,,,,,,,,,,,,,
8,95,2.021514798,0.6484375,0.609375,345,345,0.7421875,0.640625,0.6171875,0,0,-1.532252635,99.68773765,0.714007405,99.68591207,0.7578125,99.8736336,0.728199888,0.694086241,99.86454436,-2.523646894,0,0.6484375,0.713826563,0.2109375,1.256880484,0.889951032,0.640625,1.210602959,0.7421875,-1.129054873,527,-1.199244559,-0.875647211,345,0.640625,345,3.018057992,0.7578125,-2.142753013,0.2109375,0,0.2109375,99.51278588,0.21875,0.21875,0.6484375,0,0,0.7421875,,0.6328125,0.7578125,2.088986338,,0.21875,1.570876511,0.6328125,,,,
8,74.98138211,2.010149928,,,75.0070321,74.99736966,,,,0,-1.987303491,-0.851594374,99.98450134,0.677890465,99.68591207,,99.8736336,0.683771796,0.668201372,99.86454436,-0.503282865,2.495229613,,0.683642659,,1.737158923,1.745433862,,2.237213005,,-1.882962253,74.99794956,-2.353544931,-1.74526635,75.0048103,,74.99537278,0.624298964,,-0.011841779,,0,,99.51278588,,,,-0.249265652,-0.636609141,,,,,0.424277958,,,0.65695969,,,,,
8,0.006502459,1.998599018,,,0.01171684,0.018285931,,,,0,-4.712233758,-0.050551056,99.98450134,0.713498413,99.68591207,,99.8736336,0.690225565,0.697078174,99.82992701,1.014685759,6.309010347,,0.663301339,,1.886613089,2.139364111,,2.761435585,,-2.229859433,0.008394398,-2.917636315,-2.201628355,0.013236573,,0.016808648,-1.324746262,,1.512484942,,0,,99.51278588,,,,-2.86567242,2.519540259,,,,,-1.099977599,,,-0.289864136,,,,,
8,,1.977616512,,,,,,,,0,-4.045702875,0.099722327,99.98450134,0.677890465,99.68591207,,99.8736336,0.725551889,0.671365607,99.82992701,1.288612072,6.258565433,,0.67393832,,1.732288073,2.119452242,,2.638940519,,-2.166716208,,-2.834347759,-2.159019036,,,,-1.697386399,,1.683357786,,0,,99.73254776,,,,-4.061244168,4.584000373,,,,,-1.374626905,,,-0.509251452,,,,,
8,,2.010149928,,,,,,,,0,-2.862346808,0.268237466,99.98450134,0.677890465,99.68591207,,99.8736336,0.693688983,0.678771207,99.6441988,1.574301307,5.144412597,,0.672154518,,1.554443018,2.089029537,,2.468967674,,-2.074891357,,-2.684509015,-2.11426032,,,,-2.05088974,,1.846814468,,0,,99.73254776,,,,-4.955335029,6.272141282,,,,,-1.630976217,,,-0.722681437,,,,,
8,,1.981167843,,,,,,,,0,-1.620820646,0.44457263,99.98450134,0.658122739,99.68591207,,99.8736336,0.693688983,0.678771207,99.6441988,1.849256057,3.411739443,,0.707696096,,1.364016551,2.049809301,,2.252314334,,-1.94680856,,-2.469991209,-2.056642168,,,,-2.365963699,,1.986068979,,0,,99.73254776,,,,-5.539520558,7.251631735,,,,,-1.871091159,,,-0.939039756,,,,,
8,,1.977616512,,,,,,,,0,-0.255557863,0.628181162,99.98450134,0.677890465,99.68591207,,99.8736336,0.683771796,0.697078174,99.6441988,2.097740501,1.154459672,,0.731966129,,1.168282121,1.99820918,,1.998178748,,-1.781807346,,-2.197540232,-1.980584248,,,,-2.618689937,,2.097978929,,0,,99.73254776,,,,-4.236269044,5.416684959,,,,,-2.085972777,,,-1.155340889,,,,,
8,,1.977616512,,,,,,,,0,1.968309824,0.818492949,99.98450134,0.701231524,99.68591207,,99.8736336,0.683771796,0.678771207,99.6441988,2.306688201,-2.677634375,,0.695382856,,0.973758289,1.93073424,,1.720411374,,-1.583486485,,-1.881991442,-1.881928809,,,,-2.794881695,,2.182811825,,0,,99.73254776,,,,-1.791182076,2.184253102,,,,,-2.267848811,,,-1.366716321,,,,,
8,,1.977616512,,,,,,,,0,0,1.014153085,99.98450134,0.677890465,99.68591207,,99.8736336,0.694354715,0.678771207,99.6441988,2.467897439,0,,0.709386538,,0.786058312,1.844762138,,1.434493903,,-1.358795379,,-1.542831066,-1.758054732,,,,-2.893858731,,2.242981003,,0,,99.73254776,,,,0,0,,,,,-2.412422864,,,-1.567808561,,,,,
8,,1.977616512,,,,,,,,0,-1.469723071,1.213156266,99.98450134,0.677890465,99.68591207,,99.8736336,0.693688983,0.678771207,99.6441988,2.579425799,1.398159348,,0.709386538,,0.609533176,1.738908845,,1.154586454,,-1.116642141,,-1.199372955,-1.608227682,,,,-2.926426533,,2.282522847,,0,,99.73254776,,,,1.215889866,-1.429236087,,,,,-2.519308055,,,-1.753582007,,,,,
8,,2.010648599,,,,,,,,0,-4.200716593,1.413105794,99.98450134,0.677890465,99.68591207,,99.8736336,0.666521441,0.691914491,99.6441988,2.645274418,4.697870344,,0.709386538,,0.44754237,1.613331657,,0.891538963,,-0.865786852,,-0.866795973,-1.433752228,,,,-2.909862558,,2.306298628,,89.71791203,,99.542981,,,,3.231664243,-3.715173728,,,,,-2.591758418,,,-1.9200375,,,,,
8,,1.991003375,,,,,,,,0,-0.525642266,1.6115988,99.98450134,0.677890465,99.68591207,,99.8736336,0.683771796,0.69412113,99.6441988,2.673729272,0.327585038,,0.709386538,,0.303024335,1.469906731,,0.652243715,,-0.612836342,,-0.554180554,-1.237737782,,,,-2.862960206,,2.319433513,,89.71791203,,99.542981,,,,2.278015294,-2.740590868,,,,,-2.635668551,,,-2.064789853,,,,,
8,,1.991003375,,,,,,,,0,1.277279081,1.806834962,99.51515207,0.717436026,99.68591207,,99.856338,0.693688983,0.678771207,99.6441988,2.675104128,-2.188275295,,0.702818246,,0.180039009,1.312146624,,0.440412652,,-0.360090671,,-0.2644392,-1.024082665,,,,-2.802878418,,2.326728437,,89.71791203,,99.542981,,,,5.392781322,-6.911280656,,,,,-2.658438877,,,-2.187613598,,,,,
8,,2.015126898,,,,,,,,0,2.555568038,1.99835385,99.51515207,0.713498413,99.68591207,,99.856338,0.725551889,0.678771207,99.6441988,2.6600574,-4.100483594,,0.707196688,,0.090236454,1.145084018,,0.258011322,,-0.099719403,,0.005016403,-0.796030218,,,,-2.744199323,,2.330967477,,89.71791203,,99.89692026,,,,5.100858244,-6.779081773,,,,,-2.66797286,,,-2.290546406,,,,,
8,,1.981167843,,,,,,,,0,3.736149797,2.188058753,99.51515207,0.724409673,99.68591207,,99.856338,0.683771796,0.678771207,99.6441988,2.638603499,-5.632131479,,0.707196688,,-1.299415496,0.975817236,,0.107833433,,1.539167446,,0.262667665,-0.553448762,,,,-2.699991513,,1.872501427,,89.71791203,,99.89692026,,,,4.267183041,-5.608233766,,,,,-2.068517127,,,-2.37807136,,,,,
8,,1.977616512,,,,,,,,0,4.707420583,2.382879765,99.51515207,0.683120712,99.68591207,,99.856338,0.693688983,0.678771207,99.6441988,2.620063083,-6.48662037,,0.711425226,,-1.958788905,0.816436458,,9.64E-05,,2.366220057,,0.527736172,-0.285398942,,,,-2.685529895,,1.667217404,,89.71791203,,99.89692026,,,,3.191305385,-3.829836864,,,,,-1.831688975,,,-2.458197542,,,,,
8,,2.010149928,,,,,,,,0,3.585762531,2.200414358,99.91054465,0.725543281,99.68591207,,99.856338,0.711053429,0.69412113,99.91962549,2.037508256,-4.621347284,,0.69043225,,-2.000239691,-1.184720267,,-1.504515423,,2.485621125,,1.557956417,1.355953077,,,,-2.127911097,,1.871337529,,89.71791203,,99.89692026,,,,1.816829139,-1.535278193,,,,,-2.084045459,,,-1.93251703,,,,,
8,,2.010149928,,,,,,,,0,1.064888207,2.175989443,99.91054465,0.713498413,99.53289515,,99.856338,0.693688983,0.699989754,99.6441988,1.768740201,-1.248555951,,0.717260276,,0,-2.065162035,,-2.272095298,,0,,2.164970574,2.236205126,,,,-2.046155171,,0,,89.71791203,,99.89692026,,,,-1.07525603,1.617772668,,,,,0,,,-1.711524418,,,,,
8,,2.010149928,,,,,,,,0,3.239089806,2.450105298,99.76240953,0.677890465,99.53289515,,99.856338,0.677058151,0.691281326,99.9960478,2.008353984,-3.610033484,,0.721028653,,1.551060098,-2.137074331,,-2.293353315,,-1.401120202,,2.337428234,2.395342744,,,,-2.337733767,,-1.249075433,,89.71791203,,99.89692026,,,,-4.337874404,5.359887114,,,,,1.312225622,,,-2.003248704,,,,,
8,,1.977616512,,,,,,,,0,0,0,99.76240953,0.713498413,99.53289515,,99.856338,0.725551889,0.691281326,99.9960478,0,0,,0.720740878,,2.386079048,0,,0,,-2.131441678,,0,0,,,,0,,-1.784574921,,89.39667891,,99.73254776,,,,0,0,,,,,1.810853107,,,0,,,,,
8,,2.010149928,,,,,,,,0,-1.500535023,-1.319019569,99.76703089,0.677890465,99.53289515,,99.856338,0.677058151,0.691281326,99.9960478,-1.306340999,1.645626124,,0.69424988,,1.013093998,1.699973888,,1.670015963,,-0.707187862,,-1.204896018,-1.297313564,,,,1.182702775,,-2.177530378,,89.39667891,,99.73254776,,,,1.865481543,-2.072941871,,,,,2.23050018,,,1.238504759,,,,,
8,,2.010149928,,,,,,,,0,,-1.887152756,99.68665943,0.670762744,99.53289515,,99.62354055,0.691544254,0.691281326,99.9960478,-1.889018828,,,0.703092099,,0.282089512,2.649542819,,2.619297009,,0.12675267,,-1.796165846,-1.970779322,,,,1.61083196,,-2.595239158,,89.39667891,,99.73254776,,,,,,,,,,2.644808188,,,1.713213371,,,,,
8,,2.010149928,,,,,,,,89.53289515,,-2.499296099,99.86454436,0.728753407,99.53289515,,99.62354055,0.691544254,0.686274928,99.9960478,-2.31992361,,,0.720145661,,0.13188469,0.938305727,,0.660425433,,0.329401116,,-1.029001779,-1.191048174,,,,2.223300549,,-2.586249358,,89.39667891,,99.73254776,,,,,,,,,,2.577882032,,,2.315358061,,,,,
8,,2.010149928,,,,,,,,89.53289515,,-2.961079483,99.86454436,0.698268561,99.53289515,,99.95080143,0.691544254,0.655833455,99.9960478,-2.613544012,,,0.720145661,,-0.035175783,0.039146416,,-0.475256618,,0.532375284,,-0.515887038,-0.681668471,,,,2.703731575,,-2.58307415,,89.39667891,,99.73254776,,,,,,,,,,2.513778224,,,2.868135646,,,,,
8,,1.985820463,,,,,,,,89.53289515,,-2.848617171,99.86454436,0.668201372,99.53289515,,99.95080143,0.691544254,0.687803965,99.9960478,-2.396735092,,,0.673090016,,-0.214697231,-0.155120031,,-0.697212343,,0.740932119,,-0.31998092,-0.464433313,,,,2.663764594,,-2.580400274,,0,,99.81281801,,,,,,,,,,2.442208107,,,2.883139922,,,,,
8,,1.999123751,,,,,,,,90.11627032,,-2.737866848,99.86454436,0.668201372,99.81365781,,99.68591207,0.687089638,0.66731898,99.71443597,-2.179399967,,,0.668387875,,-0.408141704,-0.363759453,,-0.92007055,,0.952205385,,-0.126508177,-0.236834654,,,,2.656128207,,-2.571147553,,0,,99.81281801,,,,,,,,,,2.35515508,,,2.940025029,,,,,
8,,1.999123751,,,,,,,,90.11627032,,-2.618689436,99.86454436,0.721382124,99.81365781,,99.68591207,0.711216004,0.687309209,99.73971602,-1.958741918,,,0.668387875,,-0.616328812,-0.580151042,,-1.133442352,,1.161158933,,0.078551919,0.017992281,,,,2.664901114,,-2.54801202,,0,,99.81281801,,,,,,,,,,2.246202259,,,3.025572913,,,,,
8,,1.999123751,,,,,,,,90.11627032,,-2.485392497,99.86454436,0.721382124,99.81365781,,99.68591207,0.723882976,0.687309209,99.69731313,-1.734760962,,,0.728199888,,-0.838478058,-0.801606788,,-1.332257615,,1.361604759,,0.29879349,0.308602814,,,,2.67950986,,-2.503919519,,0,,99.81281801,,,,,,,,,,2.110710856,,,3.128218615,,,,,
8,,1.999123751,,,,,,,,90.11627032,,-2.335020079,99.95953315,0.693304252,99.77909988,,99.51509266,0.700778474,0.703453271,99.8736336,-1.509352198,,,0.703092099,,-1.071710427,-1.023878078,,-1.512031142,,1.547145222,,0.53513901,0.640830867,,,,2.689363358,,-2.432786368,,0,,99.81281801,,,,,,,,,,1.946142879,,,3.232650164,,,,,
8,,1.999123751,,,,,,,,90.11627032,,-2.167426086,99.95953315,0.693758967,99.77909988,,99.95080143,0.691544254,0.655833455,99.8736336,-1.285661396,,,0.703092099,,-1.310964425,-1.240839373,,-1.669129053,,1.712125322,,0.785978438,1.015947481,,,,2.682625639,,-2.330399806,,0,,99.81281801,,,,,,,,,,1.752421711,,,3.317079681,,,,,
8,,1.999123751,,,,,,,,90.11627032,,-1.985403469,99.68665943,0.668201372,99.77909988,,99.62354055,0.691544254,0.690097809,99.8736336,-1.067430182,,,0.703092099,,-1.549146013,-1.445086737,,-1.801347803,,1.852741001,,1.046628077,1.427178725,,,,2.645994974,,-2.195572245,,0,,99.81281801,,,,,,,,,,1.53172849,,,3.352239702,,,,,
8,,1.999123751,,,,,,,,90.11627032,,-1.794820277,99.68665943,0.668201372,99.77909988,,99.62354055,0.704247885,0.699939042,99.8736336,-0.858538288,,,0.668387875,,-1.77790516,-1.628886576,,-1.908125784,,1.967879597,,1.309143466,1.856280873,,,,2.565154525,,-2.031236389,,0,,99.81281801,,,,,,,,,,1.28754994,,,3.303933849,,,,,
8,,1.999123751,,,,,,,,90.11627032,,-1.604562089,99.68665943,0.721382124,99.77909988,,99.62354055,0.714007405,0.690097809,99.8736336,-0.662834149,,,0.67422855,,-1.989293099,-1.785437485,,-1.99035028,,2.059409967,,1.562697324,2.272631177,,,,2.426066939,,-1.844885805,,0,,99.81281801,,,,,,,,,,1.023187415,,,3.141206686,,,,,
8,,1.999123751,,,,,,,,90.11627032,,-1.427965731,99.68665943,0.721382124,99.77909988,,99.62354055,0.691544254,0.703453271,99.8736336,-0.484417535,,,0.668387875,,-2.177814351,-1.909230334,,-2.049772452,,2.132668711,,1.795457514,2.637509828,,,,2.215255437,,-1.649444864,,0,,99.81281801,,,,,,,,,,0.738428468,,,2.849169761,,,,,
8,,1.999123751,,,,,,,,90.11627032,,-1.289600516,99.68665943,0.721382124,99.77909988,,99.62354055,0.700778474,0.687309209,99.8736336,-0.328825466,,,0.668387875,,-2.343561639,-1.994566756,,-2.087915946,,2.198695402,,1.997949727,2.913437818,,,,1.914388639,,-1.467957469,,0,,99.81281801,,,,,,,,,,0.420252713,,,2.439342985,,,,,
8,,1.999123751,,,,,,,,90.11627032,,0.621484553,99.86454436,0.721382124,99.77909988,,99.62354055,0.711216004,0.700113392,99.73971602,-0.2068681,,,0.732008342,,-1.600856895,-1.402008945,,-2.103685849,,1.325672034,,1.407181108,3.073088435,,,,-0.587372002,,0.876967865,,0,,99.81281801,,,,,,,,,,-0.816411888,,,1.946675733,,,,,
8,,1.999123751,,,,,,,,90.11627032,,2.001970949,99.86454436,0.689274105,99.77909988,,99.62354055,0.700778474,0.718425122,99.8736336,-0.151165805,,,0.732008342,,-1.386881024,-1.299191488,,-2.084635134,,1.111582013,,1.267659723,3.095879445,,,,-2.221646845,,2.302086582,,0,,99.81281801,,,,,,,,,,-1.862258148,,,1.404947548,,,,,
8,,1.999123751,,,,,,,,90.11627032,,1.957373005,99.86454436,0.721382124,99.77909988,,99.62354055,0.691544254,0.703453271,99.8736336,0.640200747,,,0.732008342,,-1.519062499,-1.375345677,,-1.144225057,,1.26549689,,1.37470802,1.688622077,,,,-2.201286035,,2.254683387,,0,,99.81281801,,,,,,,,,,-1.918131595,,,-1.412813001,,,,,
8,,1.999123751,,,,,,,,90.11627032,,1.93315636,99.86454436,0.668201372,99.77909988,,99.68591207,0.695070559,0.687309209,99.8736336,1.430674999,,,0.732008342,,-1.681690935,-1.465520083,,-0.836250149,,1.446275392,,1.493445973,1.17912806,,,,-2.210721258,,2.235178304,,0,,99.81281801,,,,,,,,,,-1.999972283,,,-3.183718003,,,,,
8,,1.999123751,,,,,,,,90.11627032,,1.92471668,99.86454436,,99.77909988,,,0.714007405,0.687309209,99.8736336,1.479655482,,,0.720694474,,-1.898159221,-1.576075855,,-0.974882821,,1.677983054,,1.63337812,1.354482295,,,,-2.25630386,,2.242773765,,0,,99.81281801,,,,,,,,,,-2.124661093,,,-3.085779621,,,,,
8,,1.999123751,,,,,,,,90.11627032,,0,,,99.77909988,,,,0.718425122,,1.534987871,,,,,0,0,,-1.127728387,,0,,0,1.547860112,,,,0,,0,,0,,99.81281801,,,,,,,,,,0,,,-3.0282605,,,,,
8,,1.999123751,,,,,,,,,,-0.934585708,,,,,,,,,1.592166399,,,,,1.024301226,0.692774959,,-1.301667311,,-0.892279941,,-0.652283074,1.772250571,,,,0.828519296,,-1.465400349,,0,,99.81281801,,,,,,,,,,1.039706989,,,-3.013409185,,,,,
8,,1.999123751,,,,,,,,,,-2.174661895,,,,,,,,,0,,,,,1.722883967,1.613091984,,0,,-1.467708886,,-1.549883229,0,,,,2.124923814,,-2.5051039,,0,,99.81281801,,,,,,,,,,1.883022702,,,0,,,,,
8,,1.999123751,,,,,,,,,,-2.139147433,,,,,,,,,-1.213939015,,,,,1.5134981,1.47482646,,1.032241429,,-1.237924873,,-1.388490469,-1.371647036,,,,2.087916536,,-2.472139779,,0,,99.81281801,,,,,,,,,,1.790380131,,,1.657455513,,,,,
8,,1.999123751,,,,,,,,,,-2.129451108,,,,,,,,,-1.863654134,,,,,1.341917089,1.358976233,,1.486784841,,-1.051507369,,-1.25166016,-1.962990289,,,,2.076737304,,-2.469045174,,0,,99.81281801,,,,,,,,,,1.719609384,,,2.886025735,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,-1.727521333,,,,,,,,1.248852728,,,,,-1.647797642,,,,,,,,0,,99.81281801,,,,,,,,,,,,,2.886490891,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,-1.620540881,,,,,,,,1.056636774,,,,,-1.404773541,,,,,,,,0,,99.81281801,,,,,,,,,,,,,2.931588129,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.81281801,,,,,,,,,,,,,,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.81281801,,,,,,,,,,,,,,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.81281801,,,,,,,,,,,,,,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.81281801,,,,,,,,,,,,,,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.81281801,,,,,,,,,,,,,,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.81281801,,,,,,,,,,,,,,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.81281801,,,,,,,,,,,,,,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.81281801,,,,,,,,,,,,,,,,,,
8,,1.999123751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.81281801,,,,,,,,,,,,,,,,,,
