cam 1,assembly,cam 2,cam 3,pick 1,place 1,pick 2,place 2,cam EoL
0.0,21,0.0,0.0,0.0,0.0,0.0,187.20000000000832,0.0
187.20000000000832,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,21,0.0,0.0,0.0,0.0,187.90000000000848,0.0,0.0
0.0,23,0.0,0.0,188.20000000000852,0.0,0.0,0.0,0.0
0.0,21,0.0,0.0,0.0,0.0,0.0,189.2000000000088,0.0
189.2000000000088,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23,0.0,0.0,0.0,189.45000000000883,0.0,0.0,0.0
0.0,22,0.0,0.0,0.0,0.0,189.90000000000893,0.0,0.0
191.20000000000925,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22,0.0,0.0,0.0,0.0,0.0,191.30000000000925,0.0
0.0,22,0.0,0.0,0.0,0.0,191.90000000000936,0.0,0.0
0.0,24,192.05000000000945,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24,0.0,192.10000000000943,0.0,0.0,0.0,0.0,0.0
0.0,22,0.0,0.0,0.0,0.0,0.0,193.20000000000968,0.0
193.20000000000968,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22,0.0,0.0,0.0,0.0,193.90000000000984,0.0,0.0
0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,194.40000000000995
0.0,22,0.0,0.0,0.0,0.0,0.0,195.2000000000101,0.0
195.2000000000101,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22,0.0,0.0,0.0,0.0,195.9000000000103,0.0,0.0
0.0,24,0.0,0.0,196.2000000000104,0.0,0.0,0.0,0.0
0.0,22,0.0,0.0,0.0,0.0,0.0,197.2000000000106,0.0
197.2000000000106,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24,0.0,0.0,0.0,197.45000000001065,0.0,0.0,0.0
0.0,23,0.0,0.0,0.0,0.0,197.90000000001075,0.0,0.0
199.20000000001104,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23,0.0,0.0,0.0,0.0,0.0,199.30000000001107,0.0
0.0,23,0.0,0.0,0.0,0.0,199.9000000000112,0.0,0.0
