ID,Rob2 Joint 4.3,Rob1 Supply,Rob2 Joint 2.4,Sub-Part 1.3,Sub-Part 1.1,Rob2 Joint 4.1,Rob2 Joint 4.4,Rob1 Joint 2,Rob2 Joint 1.1,Rob2 Joint 1.2,Rob1 Max Vel,Rob2 Joint 2.2,Rob2 Vacuum,EoL,Rob2 Joint 2.3,Rob2 Joint 1.3,Sub-Part 1.2,Rob2 Joint 3.2,Sub-Part 2,Rob2 Max Vel,Rob2 Joint 1.4,Rob2 Joint 3.4,Rob1 Joint 1,Rob1 Joint 3,Sub-Part 3,Rob2 Supply,Rob2 Joint 2.1,Rob2 Joint 4.2,Rob1 Vacuum,Sub-Part 1.4,Rob2 Joint 3.3,Rob1 Joint 4,Rob2 Joint 3.1,Rob2 Joint 4.3,Rob1 Supply,Rob2 Joint 2.4,Sub-Part 1.3,Sub-Part 1.1,Rob2 Joint 4.1,Rob2 Joint 4.4,Rob1 Joint 2,Rob2 Joint 1.1,Rob2 Joint 1.2,Rob1 Max Vel,Rob2 Joint 2.2,Rob2 Vacuum,EoL,Rob2 Joint 2.3,Rob2 Joint 1.3,Sub-Part 1.2,Rob2 Joint 3.2,Sub-Part 2,Rob2 Max Vel,Rob2 Joint 1.4,Rob2 Joint 3.4,Rob1 Joint 1,Rob1 Joint 3,Sub-Part 3,Rob2 Supply,Rob2 Joint 2.1,Rob2 Joint 4.2,Rob1 Vacuum,Sub-Part 1.4,Rob2 Joint 3.3,Rob1 Joint 4,Rob2 Joint 3.1
2,1.4038441129979,99.580829281145,1.2709474717407,0,0,-3.496645015617,1.2596860179636,1.6216135691797,3.9783747629066,-1.6645128658341,1.993946831622,2.295915187306,0,0,2.0607943131967,-1.8030131475053,0,-1.6926608197659,0,2.0016015686132,-1.6822321019994,-1.0422623217434,-1.5138631282099,-2.033244503365,0,99.634210378265,-7.5687615057666,1.3630235783067,0,0,-1.554019355607,1.8934965005473,5.2370493160407,1.4038441129979,99.580829281145,1.2709474717407,0,0,-3.496645015617,1.2596860179636,1.6216135691797,3.9783747629066,-1.6645128658341,1.993946831622,2.295915187306,0,0,2.0607943131967,-1.8030131475053,0,-1.6926608197659,0,2.0016015686132,-1.6822321019994,-1.0422623217434,-1.5138631282099,-2.033244503365,0,99.634210378265,-7.5687615057666,1.3630235783067,0,0,-1.554019355607,1.8934965005473,5.2370493160407
2,3.4480541115809,0,4.9411295163648,0,0,0.0,4.4363890002428,0,0.0,-4.7968708989051,0,7.335833924049,0,0,6.3047541770853,-5.2645482493722,0,-4.4204973296181,0,1.9877902659967,-6.6311228110463,-3.4734895695296,0,0,0,99.634210378265,0.0,3.4785635363139,0,0,-3.7344968445211,0,0.0,3.4480541115809,0,4.9411295163648,0,0,0.0,4.4363890002428,0,0.0,-4.7968708989051,0,7.335833924049,0,0,6.3047541770853,-5.2645482493722,0,-4.4204973296181,0,1.9877902659967,-6.6311228110463,-3.4734895695296,0,0,0,99.634210378265,0.0,3.4785635363139,0,0,-3.7344968445211,0,0.0
2,0,0,0,0,0,1.6893349866757,0,0,-1.7456680316754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.791256198531,0,0,0,0,0,-2.5669966723751,0,0,0,0,0,1.6893349866757,0,0,-1.7456680316754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.791256198531,0,0,0,0,0,-2.5669966723751
2,0,0,0,0,0,3.5598340590721,0,0,-4.4433858293935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7072915751936,0,0,0,0,0,-5.2427853279724,0,0,0,0,0,3.5598340590721,0,0,-4.4433858293935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7072915751936,0,0,0,0,0,-5.2427853279724
1,0.0,99.61588899086,0.0,0.6171875,0.6328125,0.0,0.0,0.0,0.0,0.0,1.9756812594406,0.0,0,0.7734375,0.0,0.0,0.6328125,0.0,0.7734375,1.9622128850727,0.0,0.0,0.0,0.0,0.7734375,99.983193246093,0.0,0.0,0,0.6171875,0.0,0.0,0.0,0.0,99.61588899086,0.0,0.6171875,0.6328125,0.0,0.0,0.0,0.0,0.0,1.9756812594406,0.0,0,0.7734375,0.0,0.0,0.6328125,0.0,0.7734375,1.9622128850727,0.0,0.0,0.0,0.0,0.7734375,99.983193246093,0.0,0.0,0,0.6171875,0.0,0.0,0.0
1,1.2833475289782,99.945806145934,0.062449440374886,0.6328125,0.640625,-1.4015938951036,1.5445483856044,1.046325001428,4.4052325254156,-0.23693150380815,2.0172075147535,-0.74190972622191,0,0.7578125,-0.87997051197018,1.3619238159552,0.6328125,-3.0184127631011,0.7578125,1.995754765291,1.254140368493,-2.0965125638198,1.0287727398896,2.9405997115836,0.796875,99.619932830815,-2.6576969350982,1.8792554805455,0,0.6328125,-2.3162851813411,-4.086793656135,-1.4148630698482,1.2833475289782,99.945806145934,0.062449440374886,0.6328125,0.640625,-1.4015938951036,1.5445483856044,1.046325001428,4.4052325254156,-0.23693150380815,2.0172075147535,-0.74190972622191,0,0.7578125,-0.87997051197018,1.3619238159552,0.6328125,-3.0184127631011,0.7578125,1.995754765291,1.254140368493,-2.0965125638198,1.0287727398896,2.9405997115836,0.796875,99.619932830815,-2.6576969350982,1.8792554805455,0,0.6328125,-2.3162851813411,-4.086793656135,-1.4148630698482
1,3.9402986401849,99.595530195288,-2.3150312982071,0,0,-1.7405042764291,4.78738656838,1.7893485994215,9.1925333272541,1.1452512148078,2.0035956621226,-3.6494463787856,0,0.6328125,-5.3470439456726,4.0249684339197,0,-9.162171024392,0,2.0064341462846,3.4486542183056,-6.7747274281019,0.9342940903713,9.0902772332223,0,99.825099458018,-9.0838655112442,4.8671672947788,0,0,-7.1618766636974,-8.6855931417792,-2.5624511542969,3.9402986401849,99.595530195288,-2.3150312982071,0,0,-1.7405042764291,4.78738656838,1.7893485994215,9.1925333272541,1.1452512148078,2.0035956621226,-3.6494463787856,0,0.6328125,-5.3470439456726,4.0249684339197,0,-9.162171024392,0,2.0064341462846,3.4486542183056,-6.7747274281019,0.9342940903713,9.0902772332223,0,99.825099458018,-9.0838655112442,4.8671672947788,0,0,-7.1618766636974,-8.6855931417792,-2.5624511542969
1,3.0327344147435,99.595530195288,-4.9922324230358,0,0,-2.7678434426739,3.9879296237783,-0.6533014662433,8.1599120448483,2.3112233638411,2.0369564558634,-7.7261024833974,0,0.65625,-8.2628207863115,5.0512897250798,0,-9.2484065325038,0,2.0064341462846,4.7238238111108,-6.9599689891248,2.0699126661402,9.1956956648264,0,99.825099458018,-9.8501599235559,4.5162921056003,0,0,-6.0886562441873,-7.9388018597995,0.36001994480569,3.0327344147435,99.595530195288,-4.9922324230358,0,0,-2.7678434426739,3.9879296237783,-0.6533014662433,8.1599120448483,2.3112233638411,2.0369564558634,-7.7261024833974,0,0.65625,-8.2628207863115,5.0512897250798,0,-9.2484065325038,0,2.0064341462846,4.7238238111108,-6.9599689891248,2.0699126661402,9.1956956648264,0,99.825099458018,-9.8501599235559,4.5162921056003,0,0,-6.0886562441873,-7.9388018597995,0.36001994480569
1,1.709485423717,99.603059701779,-7.3960297294493,0,0,-4.4986312690368,2.6076021695492,-4.9421254287727,5.0986577927819,3.3788094415502,2.0035956621226,-10.359247806215,0,0.2109375,-9.4220889678457,5.6737445774598,0,-6.3406405444294,0,2.0023907692909,5.5969529289823,-5.667248414561,4.3080599414165,6.0067190712116,0,99.825099458018,-6.4630926641053,3.6868912651239,0,0,-3.4647145952574,-5.1121994952553,5.2385854658082,1.709485423717,99.603059701779,-7.3960297294493,0,0,-4.4986312690368,2.6076021695492,-4.9421254287727,5.0986577927819,3.3788094415502,2.0035956621226,-10.359247806215,0,0.2109375,-9.4220889678457,5.6737445774598,0,-6.3406405444294,0,2.0023907692909,5.5969529289823,-5.667248414561,4.3080599414165,6.0067190712116,0,99.825099458018,-6.4630926641053,3.6868912651239,0,0,-3.4647145952574,-5.1121994952553,5.2385854658082
1,0.41121175229608,99.863488648951,-8.6713701875486,0,0,0.0,1.2138954904606,0.0,0.0,4.2973895822724,2.0201895109876,-10.129531521539,0,0.21875,-9.0371896442425,5.9318712039688,0,-2.7233045162612,0,1.9987732222959,6.0634439272019,-3.4353139611313,0.0,0.0,0,99.825099458018,0.0,2.6658189753191,89.979377639812,0,-0.9358430052838,0.0,0.0,0.41121175229608,99.863488648951,-8.6713701875486,0,0,0.0,1.2138954904606,0.0,0.0,4.2973895822724,2.0201895109876,-10.129531521539,0,0.21875,-9.0371896442425,5.9318712039688,0,-2.7233045162612,0,1.9987732222959,6.0634439272019,-3.4353139611313,0.0,0.0,0,99.825099458018,0.0,2.6658189753191,89.979377639812,0,-0.9358430052838,0.0,0.0
